2023-06-12 12:35:20,942 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined disk
2023-06-12 12:35:20,942 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined memory
2023-06-12 12:35:20,942 INFO    HandlerThread:33648 [interfaces.py:finish():175] Joined network
2023-06-12 12:35:21,140 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/requirements.txt
2023-06-12 12:35:21,141 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/wandb-summary.json
2023-06-12 12:35:21,141 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/diff.patch
2023-06-12 12:35:21,141 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/wandb-metadata.json
2023-06-12 12:35:21,438 INFO    wandb-upload_0:33648 [upload_job.py:push():138] Uploaded file /var/folders/tw/t5br5nkd2k3f065pr50zxvn80000gn/T/tmpugkvod87wandb/z15f24ft-wandb-metadata.json
2023-06-12 12:35:22,251 INFO    wandb-upload_1:33648 [upload_job.py:push():138] Uploaded file /var/folders/tw/t5br5nkd2k3f065pr50zxvn80000gn/T/tmpugkvod87wandb/3twipewv-diff.patch
2023-06-12 12:35:23,697 INFO    wandb-upload_0:33648 [upload_job.py:push():96] Uploaded file /Users/visriv/Library/Application Support/wandb/artifacts/staging/tmplbux3kxa
2023-06-12 12:35:25,011 INFO    SenderThread:33648 [sender.py:send_request_log_artifact():1381] logged artifact source-stock_prediction-None - {'id': 'QXJ0aWZhY3Q6NDg0NzM1NjAw', 'digest': 'd9b4a9a9f186ad62ddecebc89db8ec04', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc1MDI3NzU1', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDgxMDc1ODI1', 'versionIndex': 23}}, 'version': 'latest'}
2023-06-12 12:35:25,011 DEBUG   SenderThread:33648 [sender.py:send():336] send: stats
2023-06-12 12:35:25,012 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:30,024 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:35,047 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:35,557 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:35:40,058 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:40,565 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:35:45,078 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:45,583 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:35:50,099 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:50,594 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:35:51,229 INFO    Thread-13 :33648 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/visriv/Documents/Git/xai-seq/wandb/run-20230612_123519-2xjcgcgi/files/config.yaml
2023-06-12 12:35:55,546 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:35:55,607 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:00,558 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: status_report
2023-06-12 12:36:00,618 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: keepalive
2023-06-12 12:36:01,743 DEBUG   HandlerThread:33648 [handler.py:handle_request():144] handle_request: resume
2023-06-12 12:36:01,743 INFO    HandlerThread:33648 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-06-12 12:36:01,743 INFO    HandlerThread:33648 [system_monitor.py:start():151] Starting system monitor
