Date,Open,High,Low,Close,Adj Close,Volume
26/5/20,45.74000168,46.29999924,45.47000122,45.90999985,39.53015137,20356500
27/5/20,46.65999985,47.13999939,45.40999985,46.24000168,39.81429291,20788300
28/5/20,46.43000031,46.45999908,44.93000031,45.04000092,38.78105164,19698000
29/5/20,44.81999969,45.68999863,44.36999893,45.47000122,39.15129089,25874700
1/6/20,45.31999969,46.45000076,44.79999924,46.27999878,39.84873581,19031000
2/6/20,46.86000061,47.45000076,46.75,47.31000137,40.73560333,22319000
3/6/20,48,49.40000153,47.95000076,49.24000168,42.39739609,23418000
4/6/20,48.88000107,49.15000153,48.15999985,49.09999847,42.27684784,18731400
5/6/20,51.65000153,53.45000076,51.59999847,53.08000183,45.7037735,41328900
8/6/20,54.72000122,55.36000061,53.45999908,54.74000168,47.13309479,33579400
9/6/20,52.88000107,53.97000122,52.45000076,53.52000046,46.08263016,27276900
10/6/20,53.5,53.5,50.59999847,50.65000153,43.61145782,31156800
11/6/20,47.52999878,48.84000015,46.09999847,46.18000031,39.76263046,39183000
12/6/20,48.04000092,48.61999893,45.90999985,47.16999817,40.61505127,30978100
15/6/20,45.34999847,47.75999832,44.75,47.13999939,40.58921814,27929300
16/6/20,49.56999969,49.75,47.24000168,48.20000076,41.50192261,26203400
17/6/20,48,48.13000107,46.59999847,46.63000107,40.15009689,19279400
18/6/20,46.11000061,47.33000183,45.77000046,46.91999817,40.3997879,21478700
19/6/20,48.22000122,48.25999832,45.97999954,45.97999954,39.5904274,48899900
22/6/20,45.68999863,46.43999863,45.40000153,46.41999817,39.9692688,17565400
23/6/20,46.90000153,47.22000122,46.5,46.70000076,40.21036911,18916600
24/6/20,45.90999985,45.95999908,44.25,44.5,38.31608582,27626900
25/6/20,44.04999924,45.24000168,43.68999863,45.16999817,38.89297867,19353600
26/6/20,44.88000107,44.93999863,43.5,43.61999893,37.55837631,31518600
29/6/20,43.81000137,44.58000183,43.54000092,44.31999969,38.16110229,17052100
30/6/20,43.43000031,44.97000122,43.15999985,44.72000122,38.50551605,22153600
1/7/20,44.49000168,45.38000107,43.66999817,43.70999908,37.63587189,17290100
2/7/20,44.61999893,45.18999863,43.93000031,44.08000183,37.95445633,18216600
6/7/20,44.66999817,45.08000183,43.84000015,44.38999939,38.22137451,22692000
7/7/20,43.90000153,44,43.11000061,43.24000168,37.23118591,17407600
8/7/20,43.15000153,43.93000031,42.84000015,43.13999939,37.14507675,18291400
9/7/20,42.90000153,43.09999847,41.29000092,41.36000061,35.6124382,25882000
10/7/20,41.11999893,42.70999908,41.09999847,42.65000153,36.72317886,18951000
13/7/20,42.97999954,43.29000092,42.22999954,42.65999985,36.73178101,20028300
14/7/20,42.52999878,44.18999863,42.25999832,44.06999969,37.94584274,21444100
15/7/20,45.02999878,45.09000015,44.20999908,44.63000107,38.42802811,17332400
16/7/20,44.31000137,44.81000137,43.79000092,44.27999878,38.12665558,14673700
17/7/20,44.33000183,44.68999863,43.38999939,43.52000046,37.47227478,17958900
20/7/20,43.20999908,43.50999832,42.47999954,42.5,36.5940094,18553900
21/7/20,43.15000153,45.18999863,43.11000061,44.65000153,38.44524765,28821800
22/7/20,44.15000153,44.15000153,43.36999893,43.61000061,37.54976273,21345400
23/7/20,43.40000153,43.81999969,43.02000046,43.70000076,37.6272583,17934400
24/7/20,43.88000107,44.41999817,43.18999863,43.43000031,37.39477539,16415300
27/7/20,43.22999954,44.09000015,42.97000122,44.06999969,37.94584274,18547900
28/7/20,43.90999985,44.25,43.45999908,43.54999924,37.49810028,19190500
29/7/20,43.70999908,44.09000015,43.34000015,44.02999878,37.91140366,14143200
30/7/20,43.13000107,43.18000031,41.83000183,41.86999893,36.05156326,29901100
31/7/20,41.15999985,42.16999817,40.90999985,42.08000183,36.23238373,32116200
3/8/20,42.04999924,42.5,41.47000122,42.25,36.37876129,23033600
4/8/20,42.34000015,43.59999847,42.24000168,43.47000122,37.42921829,17724000
5/8/20,44.15000153,44.31000137,43.52999878,43.84999847,37.75640488,17175100
6/8/20,43.40000153,43.90000153,43.25,43.63999939,37.57560349,14434900
7/8/20,43.22999954,43.52000046,42.81000137,43.43999863,37.40338898,18757900
10/8/20,43.99000168,44.59999847,43.59999847,44.50999832,38.3246994,24367800
11/8/20,45.5,46.41999817,44.72999954,44.97000122,38.72077179,28987500
12/8/20,44.45999908,44.93999863,43.63000107,44.09000015,38.71199036,22503200
13/8/20,43.5,43.86999893,42.91999817,43.00999832,37.76372528,17338700
14/8/20,42.59999847,43.27999878,42.40999985,43.20000076,37.93056107,13595700
17/8/20,43.16999817,43.16999817,42.47000122,42.63999939,37.43886185,15554600
18/8/20,42.59000015,43.18999863,42.29000092,42.43000031,37.25447845,13014000
19/8/20,42.34999847,42.65999985,41.86999893,41.95999908,36.8418045,14473100
20/8/20,41.68999863,41.88999939,41.29999924,41.31999969,36.27986908,15678500
21/8/20,41.29999924,41.34000015,40.70999908,41.00999832,36.0076828,25517700
24/8/20,41.27999878,42.50999832,41.09000015,42.22000122,37.07010651,18208900
25/8/20,41.65999985,42.06999969,40.70000076,40.88000107,35.89355087,31285600
26/8/20,40.63999939,40.84000015,40,40.00999832,35.12966156,26795000
27/8/20,40,40.29999924,39.31000137,39.74000168,34.89259338,32034300
28/8/20,39.84000015,40.91999817,39.75999832,40.68999863,35.7267189,33477100
31/8/20,40.63999939,40.72000122,39.90000153,39.93999863,35.0682106,25259600
1/9/20,39.75,39.75,39.04999924,39.43000031,34.62041092,22464100
2/9/20,39.22999954,39.72000122,38.95000076,39.18999863,34.40967941,26413400
3/9/20,39.20000076,40.02999878,38.88000107,39.11000061,34.33944702,28817200
4/9/20,39.45999908,39.79000092,38.65000153,39.08000183,34.31310654,24632500
8/9/20,38.25,38.68000031,37.34999847,38.18000031,33.52288437,38496400
9/9/20,38.34999847,38.84000015,37.91999817,37.95000076,33.32093811,25886100
10/9/20,38.27000046,38.36999893,36.90000153,37,32.48681641,34381200
11/9/20,37.13000107,37.31000137,36.49000168,36.90000153,32.39902115,26838600
14/9/20,36.90999985,37.00999832,36.49000168,36.65999985,32.18828964,26129900
15/9/20,36.79999924,37.38000107,36.20999908,36.27000046,31.84586334,23724200
16/9/20,36.45999908,38.15000153,36.27000046,37.81000137,33.19801331,30890900
17/9/20,37.34999847,37.97999954,36.97000122,37.79999924,33.18923187,24696200
18/9/20,37.52999878,37.81999969,36.70000076,37.18999863,32.65364456,46853800
21/9/20,36.43000031,36.70999908,35.68000031,36.43000031,31.98634529,35351800
22/9/20,36.45999908,36.84000015,35.47000122,35.52999878,31.19612503,27303200
23/9/20,35.65000153,35.79000092,34.34999847,34.38999939,30.19517899,31251400
24/9/20,34.40000153,34.81999969,33.75999832,34.31999969,30.1337204,26796000
25/9/20,34,34.93999863,33.88000107,34.63999939,30.4146862,23486000
28/9/20,35.13999939,35.90000153,35.09999847,35.31000137,31.00296402,23396500
29/9/20,35,35.11000061,33.99000168,34.27999878,30.09859467,20770500
30/9/20,34.63999939,34.91999817,34.13000107,34.33000183,30.14249611,22223700
1/10/20,33.79000092,34.09999847,32.93999863,33.13000107,29.088871,36890200
2/10/20,32.25,33.34999847,32.20999908,32.97999954,28.95717049,32694300
5/10/20,33.31999969,33.75,33.16999817,33.74000168,29.62446785,22965200
6/10/20,34.11999893,34.41999817,33.31000137,33.38999939,29.31715775,26731800
7/10/20,33.63999939,33.74000168,33.20999908,33.5,29.41374016,23779300
8/10/20,33.88000107,35.34000015,33.75999832,35.25999832,30.95905495,34413700
9/10/20,35.68000031,35.95000076,34.65000153,34.74000168,30.50248909,29228600
12/10/20,34.54000092,34.72999954,34.22999954,34.63000107,30.40590858,17912800
13/10/20,34.72999954,34.86999893,34.09999847,34.22000122,30.04591942,20995100
14/10/20,34.06000137,34.83000183,34.02999878,34.15000153,29.98445892,17743000
15/10/20,33.70000076,34.45999908,33.27000046,34.45000076,30.24786568,23251600
16/10/20,34.36999893,34.63999939,33.88000107,34.09999847,29.94055176,22627200
19/10/20,34.09999847,34.36999893,33.38999939,33.41999817,29.34349823,23645800
20/10/20,33.65999985,33.93000031,33.33000183,33.70000076,29.58934402,23040600
21/10/20,33.50999832,33.61999893,33.13999939,33.15999985,29.11521339,28619300
22/10/20,33.18000031,34.95999908,33.02000046,34.86000061,30.60785484,31831500
23/10/20,34.97000122,35.08000183,33.86000061,34.15999985,29.99323845,27429100
26/10/20,33.61000061,33.77000046,32.95000076,33.34999847,29.28203583,30888700
27/10/20,33.15000153,33.20000076,32.70000076,32.81999969,28.81668472,27100700
28/10/20,32.09999847,32.38000107,31.52000046,31.56999969,27.71915627,42136400
29/10/20,31.40999985,33.13000107,31.11000061,32.97000122,28.94838715,38622800
30/10/20,32.40999985,33.13999939,32.00999832,32.61999893,28.64107513,47885700
2/11/20,33.13999939,34.45999908,32.56999969,33.99000168,29.84397125,40130300
3/11/20,34.49000168,34.49000168,33.13000107,33.40999985,29.3347168,36773000
4/11/20,33.27000046,34.13999939,32.52999878,33.22999954,29.1766758,35410100
5/11/20,33.36999893,33.91999817,33.13999939,33.16999817,29.12399101,30824100
6/11/20,33.09999847,33.65999985,32.61999893,32.77999878,28.78156281,33985600
9/11/20,36.41999817,38.00999832,36.06000137,36.93000031,32.42536163,76879400
10/11/20,37.04999924,37.43000031,35.97999954,36.86000061,33.14472198,49055400
11/11/20,37.09000015,37.11999893,36.18999863,36.47999954,32.80302429,34124500
12/11/20,35.86000061,36.29000092,34.86999893,35.22999954,31.6790123,30933700
13/11/20,35.40000153,36.25,35.38000107,36.08000183,32.4433403,29241500
16/11/20,37.59000015,38.16999817,37.09999847,38.15999985,34.31368637,38596800
17/11/20,37.81000137,38.70999908,37.38000107,38.66999817,34.77228165,26521100
18/11/20,39.02000046,39.13000107,37.20000076,37.20999908,33.45944595,31068000
19/11/20,36.86000061,37.5,36.56000137,37.40000153,33.63029099,26954400
20/11/20,37.34999847,37.40999985,36.77999878,36.93999863,33.21665573,18351000
23/11/20,37.5,39.43000031,37.27999878,39.36000061,35.39273834,29367600
24/11/20,40.50999832,42.08000183,40.22000122,41.97999954,37.74865341,46979300
25/11/20,41.66999817,41.70999908,40.65000153,40.81000137,36.69658661,28178200
27/11/20,40.70000076,40.93999863,39.86999893,40.18999863,36.13907623,14971900
30/11/20,39.79999924,39.88000107,37.97000122,38.13000107,34.28671265,45614300
1/12/20,38.95999908,39.65000153,38.47000122,38.5,34.6194191,32472900
2/12/20,38.38999939,40.41999817,38.34000015,39.93999863,35.91427231,29369500
3/12/20,40.06999969,40.63999939,39.72999954,40.20999908,36.1570549,27038900
4/12/20,40.77000046,41.75999832,40.65000153,41.68000031,37.47889328,28723600
7/12/20,41.41999817,41.54000092,40.66999817,40.90000153,36.7775116,24899400
8/12/20,40.52999878,42.59000015,40.43999863,42.24000168,37.98244858,32573800
9/12/20,42.70999908,43.72999954,42.38000107,42.79999924,38.48600006,37824800
10/12/20,43.20000076,44.47000122,42.75999832,44.00999832,39.57404327,38058700
11/12/20,43.70000076,43.93000031,43.20999908,43.79999924,39.38520813,25478800
14/12/20,44.34000015,44.45999908,42.18000031,42.22000122,37.96446609,30595000
15/12/20,42.43999863,43.22000122,42.06000137,43.04000092,38.70180893,27138400
16/12/20,43.75,44.11000061,42.95999908,43.70000076,39.29528809,34273000
17/12/20,44,44.04000092,43.40000153,43.47999954,39.09745789,21204600
18/12/20,43.27000046,43.77999878,42.41999817,42.72999954,38.42305374,46596800
21/12/20,41.11000061,42.08000183,40.52999878,41.95000076,37.72167587,27869500
22/12/20,41.58000183,41.90000153,41.22999954,41.24000168,37.08324432,21792900
23/12/20,41.50999832,42.38999939,41.45999908,41.77000046,37.55982208,19085900
24/12/20,41.65000153,41.84999847,41.38000107,41.59999847,37.4069519,8039000
28/12/20,41.68999863,42.54999924,41.52000046,41.74000168,37.53284454,23877500
29/12/20,42.04000092,42.11999893,41.20000076,41.27000046,37.11021423,20287700
30/12/20,41.33000183,42.41999817,41.27000046,41.59999847,37.4069519,23807300
31/12/20,41.47000122,41.68000031,40.97000122,41.22000122,37.06525421,22786500
4/1/21,41.45000076,42.25,41,41.5,37.31703949,27764700
5/1/21,41.84000015,44.79999924,41.83000183,43.5,39.11544418,44035100
6/1/21,44.40999985,45.09999847,43.70000076,44.61000061,40.11356354,36484800
7/1/21,45,45.56999969,44.52999878,44.95999908,40.42828369,29528100
8/1/21,45.20000076,45.81999969,44.95000076,45.45999908,40.87788773,28628200
11/1/21,45.04000092,47.13999939,44.75,46.84000015,42.11878967,38246200
12/1/21,47.45999908,48.16999817,46.90999985,47.88000107,43.05397034,36915100
13/1/21,48.52999878,48.70999908,47.68999863,48.41999817,43.53953934,29000300
14/1/21,48.5,51.08000183,48.5,50.31000137,45.23903275,35474800
15/1/21,48.90999985,49.08000183,47.29000092,47.88999939,43.06295776,42411300
19/1/21,48.45000076,49.43999863,48.34999847,48.84000015,43.91720581,24932600
20/1/21,49.11000061,49.74000168,48.99000168,49.52999878,44.53765869,22342400
21/1/21,49.33000183,49.38999939,47.68000031,48.11000061,43.26078415,29044500
22/1/21,47.00999832,47.63999939,46.63999939,47.43000031,42.64932632,23264800
25/1/21,46.90000153,47.04999924,46.15999985,46.90000153,42.17274857,26395800
26/1/21,47.25999832,47.86000061,45.84999847,45.86999893,41.24656296,23976800
27/1/21,45,46.65999985,44.52999878,45.34999847,40.77897644,32410300
28/1/21,45.93999863,46.59000015,45.68999863,46.06000137,41.41741562,24967200
29/1/21,45.54999924,46.04000092,44.50999832,44.84000015,40.32038116,38961100
1/2/21,45.58000183,45.58000183,44.29000092,44.91999817,40.39231873,24412400
2/2/21,45.81000137,46.99000168,45.27999878,45.63000107,41.03075409,31940400
3/2/21,45.63000107,47.66999817,45.41999817,47.41999817,42.64032364,28459300
4/2/21,47.88000107,48.38000107,47.25,48.33000183,43.45861435,25280300
5/2/21,49.18000031,50.11999893,49.04000092,49.95000076,44.91532516,34980100
8/2/21,50.91999817,52.36000061,50.70999908,52.09999847,46.84860992,36998700
9/2/21,50.66999817,50.95999908,49.77000046,50.63000107,46.29993439,28977000
10/2/21,50.63000107,51.41999817,50.38999939,51.11999893,46.74802399,25723800
11/2/21,50.88999939,50.93000031,48.77999878,49.84000015,45.57749557,26972200
12/2/21,49.43000031,50.70999908,49.40999985,50.52000046,46.19934082,19756700
16/2/21,51.95999908,52.52999878,51.61999893,52.04000092,47.5893364,28060100
17/2/21,52.34999847,53.27000046,51.79999924,52.84999847,48.33006668,25509700
18/2/21,52.81000137,52.93999863,51.86000061,52.02000046,47.57106018,20627600
19/2/21,52.11000061,52.56000137,51.91999817,52.36999893,47.89112091,22607200
22/2/21,52.59000015,54.81000137,52.59000015,54.29999924,49.65605545,36435100
23/2/21,54.97999954,55.25999832,53.74000168,55.04999924,50.34191513,33527900
24/2/21,55.18999863,57,54.86999893,56.70000076,51.85080338,28728600
25/2/21,56.97999954,57.25,55.34999847,55.75999832,50.99119186,29670900
26/2/21,54.40999985,55.06000137,53.11999893,54.36999893,49.72006989,35291000
1/3/21,56.47000122,57.61000061,56.13000107,56.40000153,51.57645798,36998300
2/3/21,56.65000153,56.95999908,56.02000046,56.06999969,51.27468109,30302600
3/3/21,56.41999817,57.95999908,55.88000107,56.52000046,51.68619156,35358900
4/3/21,57.11999893,59.47000122,57.09999847,58.70999908,53.68889618,52137500
5/3/21,59.83000183,61.04999924,59.11000061,60.93000031,55.7190361,51429800
8/3/21,61.58000183,61.61000061,59.81999969,60.86999893,55.66415787,38154600
9/3/21,60.61000061,61.38999939,59.47000122,59.93000031,54.8045578,35645900
10/3/21,60.52000046,61.91999817,60.02999878,61.77000046,56.48719406,31579100
11/3/21,61.77999878,62.54999924,61.25999832,61.31000137,56.06653976,24802600
12/3/21,61.54999924,62.36999893,61.5,61.97000122,56.67009354,20422700
15/3/21,61.49000168,61.86000061,59.86999893,60.38999939,55.22521591,31243600
16/3/21,59.54000092,59.65999985,58.43999863,59.11000061,54.0546875,30624800
17/3/21,58.68999863,59.72999954,58.61999893,59.36999893,54.29245377,25575500
18/3/21,58.81000137,58.97000122,56.52000046,56.81000137,51.95139694,38622800
19/3/21,56.70999908,57.47000122,55.81000137,56.49000168,51.65876389,84439400
22/3/21,56.5,56.86000061,55.90000153,55.90999985,51.12836456,29315100
23/3/21,54.93999863,56.29000092,54.45000076,55.22000122,50.4973793,33493300
24/3/21,56.08000183,57.27999878,56.08000183,56.34000015,51.52158737,29781800
25/3/21,55.20999908,56.5,54.5,56.18000031,51.37527466,31495900
26/3/21,57.29999924,57.77999878,56.52000046,57.70999908,52.77441788,34226500
29/3/21,57.34000015,57.81999969,56.74000168,57.40000153,52.49094009,21144400
30/3/21,56.86000061,57.36000061,56.49000168,56.68999863,51.84165573,20303400
31/3/21,56.34999847,56.63000107,55.79999924,55.83000183,51.0552063,23686500
1/4/21,56.31999969,57.45000076,56.13999939,57.38999939,52.48178864,23194500
5/4/21,57.29999924,57.31999969,56.13999939,56.5,51.6679039,23264800
6/4/21,56.84000015,57.54000092,56.25999832,56.34000015,51.52158737,18926300
7/4/21,56.38999939,56.77000046,56.24000168,56.59000015,51.75020981,22385000
8/4/21,55.93000031,56.08000183,55.31999969,56,51.21067047,21999300
9/4/21,56,56.43999863,55.52999878,55.86999893,51.09178162,20020700
12/4/21,56.75999832,56.79000092,55.31000137,55.5,50.75342941,20238800
13/4/21,55.29999924,55.97999954,55.09000015,55.70999908,50.9454689,19370600
14/4/21,56.40999985,58.00999832,56.25,57.31999969,52.4177742,28051100
15/4/21,57.41999817,57.41999817,56.77999878,56.97999954,52.10685349,23250300
16/4/21,57.36000061,57.68000031,56.43999863,56.65999985,51.81422424,22752000
19/4/21,56.75,57.13999939,55.95999908,56.47999954,51.64961243,21123300
20/4/21,56.47000122,56.47000122,54.77999878,55.29000092,50.56138992,21782100
21/4/21,54.5,56.13000107,54.29999924,56,51.21067047,16625600
22/4/21,55.99000168,55.99000168,55.02000046,55.27000046,50.54309845,21600100
23/4/21,55.27000046,55.93999863,55.18000031,55.56999969,50.81744003,15337900
26/4/21,55.47000122,56.29000092,55.43999863,55.68000031,50.91803741,16083800
27/4/21,56.00999832,56.63000107,55.81000137,56.40999985,51.58560562,19278600
28/4/21,56.90999985,58.45999908,56.79000092,58.11000061,53.1402092,24729800
29/4/21,58.91999817,59.47999954,58.15000153,58.93999863,53.89923096,27318400
30/4/21,58.33000183,58.88999939,57.15999985,57.24000168,52.34461594,30518400
3/5/21,57.97999954,58.99000168,57.74000168,58.81999969,53.78948975,20509600
4/5/21,59,59.5,58.50999832,59.18999863,54.12784195,23522200
5/5/21,59.77000046,61.04999924,59.40000153,60.97000122,55.75561523,31526200
6/5/21,60.86000061,61.63999939,60.02999878,61.54999924,56.28601074,26836800
7/5/21,61.06999969,62.47000122,60.84999847,62.43000031,57.09075165,33610600
10/5/21,63.24000168,64.01999664,62.52999878,62.58000183,57.22792435,31956600
11/5/21,61.63000107,62.38999939,60.38999939,60.59000015,55.40811539,34563800
12/5/21,60.00999832,61.68000031,59.75,60.04000092,55.70500946,34426500
13/5/21,59,60.45000076,58.75,59.29999924,55.01843643,24268200
14/5/21,59.93000031,60.88000107,59.93000031,60.77000046,56.38230133,20735400
17/5/21,60.54000092,62.25,60.43000031,62.18999863,57.69976807,25282500
18/5/21,62,62.29999924,60.40000153,60.43000031,56.06684494,25170800
19/5/21,59.09999847,59.86000061,58.41999817,58.97999954,54.72154236,28889800
20/5/21,58.95000076,59.15000153,58.24000168,58.84000015,54.59165192,20692500
21/5/21,59.41999817,59.83000183,58.84999847,58.91999817,54.66587448,20792700
24/5/21,59.08000183,59.79999924,58.68999863,59.61000061,55.30605698,18400300
25/5/21,59.5,59.54000092,58.11999893,58.25999832,54.05353165,25616100
26/5/21,58.25,59.11999893,57.90000153,58.93999863,54.68443298,21698700
27/5/21,59.22999954,59.70000076,58.02000046,58.56000137,54.33187103,33556000
28/5/21,58.72999954,58.79999924,58.11000061,58.36999893,54.15558624,19246800
1/6/21,59.45000076,60.70000076,59.45000076,60.45999908,56.0946846,28474200
2/6/21,60.75,61.31000137,60.16999817,60.93999863,56.5400238,22978300
3/6/21,60.54999924,61.40999985,60.34999847,61.18000031,56.76269531,20272800
4/6/21,61.45999908,61.70000076,60.77999878,61.45000076,57.01320267,20427800
7/6/21,61.33000183,61.72999954,61.02000046,61.04999924,56.64208221,15477900
8/6/21,61.5,62.47999954,60.66999817,62.13000107,57.64410782,28953400
9/6/21,62.66999817,63.41999817,62.18999863,62.65000153,58.12656021,29133000
10/6/21,63.61000061,63.97999954,62.25,62.75,58.21934509,27488700
11/6/21,63.00999832,63.18999863,62.13999939,62.16999817,57.68121719,17631700
14/6/21,62.29999924,62.77999878,61.56999969,62.06999969,57.58843613,16997200
15/6/21,62.47999954,64.40000153,62.34999847,64.33000183,59.68526459,30717100
16/6/21,64.31999969,64.80000305,63.56000137,64.09999847,59.47186661,24803200
17/6/21,63.86000061,64.45999908,61.27000046,61.99000168,57.51421738,28491800
18/6/21,61,61.54999924,60.24000168,60.40000153,56.03901672,39590700
21/6/21,60.93000031,62.70000076,60.90000153,62.59000015,58.07089615,33145400
22/6/21,62.84999847,64.01000214,62.22999954,63.79000092,59.18424988,25140400
23/6/21,64.05000305,64.69999695,63.58000183,64.26000214,59.62031937,20701600
24/6/21,64.15000153,64.55999756,63.81000137,64.51999664,59.86153793,19568400
25/6/21,64.61000061,64.93000031,64.36000061,64.66000366,59.99143982,18438300
28/6/21,64.55999756,64.55999756,62.75,63.00999832,58.46057129,20570000
29/6/21,63.20999908,63.77000046,62.59000015,62.61999893,58.09872437,19579300
30/6/21,62.70000076,63.22999954,62.45000076,63.08000183,58.5255127,17875500
1/7/21,64.33000183,64.41999817,62.77000046,63.25999832,58.69251633,22530300
2/7/21,63.00999832,63.31999969,62.41999817,63.16999817,58.60901642,14555300
6/7/21,62.75,62.75999832,60.90000153,61.36999893,56.93897629,22110800
7/7/21,61.18000031,61.81000137,59.61999893,60.40999985,56.04829407,21671400
8/7/21,59.45000076,60.70999908,59.31000137,60.13999939,55.79779053,18935900
9/7/21,60.70000076,61.45000076,60.24000168,61.22999954,56.80908585,20086000
12/7/21,60.41999817,61.5,60.15999985,61.16999817,56.75341797,21809400
13/7/21,61,61.50999832,60.50999832,60.88000107,56.48435974,17147300
14/7/21,61.16999817,61.72999954,59.36000061,59.52999878,55.2318306,21573600
15/7/21,59.16999817,59.70000076,58.77000046,58.95000076,54.69371414,15851100
16/7/21,59.18000031,59.25999832,57.15000153,57.31999969,53.18139267,27049500
19/7/21,55.63999939,56.20000076,54.59999847,55.34999847,51.35363388,37969100
20/7/21,55.5,56.59999847,55.02999878,55.95999908,51.91959,26756100
21/7/21,56.86000061,58.29999924,56.83000183,57.75999832,53.58962631,20908700
22/7/21,57.72999954,57.74000168,56.65999985,57.11000061,52.98656082,13493800
23/7/21,57.29000092,57.29000092,56.47000122,57.04000092,52.92161179,14088200
26/7/21,57.15999985,58.65000153,57,58.47999954,54.25764465,18387600
27/7/21,58.00999832,58.00999832,57.20999908,57.83000183,53.65457916,16861400
28/7/21,58,58.63000107,57.61999893,58.22000122,54.01641846,16855300
29/7/21,59,59.33000183,58.56000137,58.93000031,54.67514801,18607800
30/7/21,58.88000107,58.88000107,57.31999969,57.56999969,53.41334534,28652800
2/8/21,57.54999924,59.06000137,57.40000153,57.58000183,53.42262268,20873800
3/8/21,57.56999969,58.40999985,56.93000031,58.20000076,53.99786377,18208200
4/8/21,57.18999863,57.88000107,56.81000137,56.84000015,52.73605347,20868300
5/8/21,57.13000107,57.70000076,56.83000183,57.20000076,53.07005692,15180200
6/8/21,57.65999985,58.06999969,57.52999878,57.86000061,53.68241119,14888500
9/8/21,57.13000107,57.52000046,56.83000183,57.20000076,53.07005692,17828200
10/8/21,57.41999817,58.36000061,57.29999924,58.18000031,53.97930527,16340200
11/8/21,58.18999863,58.5,57.72000122,58.34999847,54.13702774,18278600
12/8/21,57.40000153,57.79000092,56.86999893,57.34999847,54.0145874,19225500
13/8/21,57.02999878,57.06999969,56.29999924,56.77000046,53.46832657,20063000
16/8/21,56.02000046,56.09000015,55.27000046,55.93999863,52.6865921,16959500
17/8/21,55.5,56.29999924,55,55.56000137,52.32870102,16243700
18/8/21,55.41999817,55.81000137,54.31000137,54.38999939,51.22674561,21890500
19/8/21,53.47000122,53.70999908,52.09999847,52.72999954,49.6632843,30923500
20/8/21,52.27000046,53.13999939,52.11000061,52.74000168,49.6727066,16918300
23/8/21,53.95000076,55.06000137,53.95000076,54.90999985,51.71649933,21632600
24/8/21,55.29000092,55.84999847,55.00999832,55.36000061,52.14032364,17915600
25/8/21,55.24000168,55.77000046,54.86999893,55.45999908,52.23450851,13270300
