Date,Open_norm,High_norm,Low_norm,Close_norm,Volume_norm,High-Open_norm,Low-Open_norm,Close-Open_norm,Label_2up1down
2021-06-08,0.6246903452372922,0.5764376736592526,0.48222263448468367,0.6752901466702967,0.49071839656124805,0.24075608212764696,0.7854766696165337,0.5835393173714135,0
2021-06-09,0.757691366675748,0.598956027411743,0.7169823782455373,0.6100933103530092,0.22908711646380284,0.18081235040277296,0.878254830945433,0.49003848355368984,0
2021-06-10,0.7247521324014029,0.5506172809019724,0.5333131208070288,0.5627153483200299,0.210126905358859,0.08788233367538463,0.6601523279021511,0.3731883759218013,0
2021-06-11,0.5248168325786574,0.38589591215354013,0.5124833566537303,0.48689839889190945,0.1186789364339765,0.04316087928466379,0.7805276331255783,0.37485848744201855,0
2021-06-14,0.5097959756385461,0.43146962023865565,0.45601683205162546,0.5403000454464928,0.21631786561036012,0.11640705233631088,0.8137461999013542,0.4601839968883116,2
2021-06-15,0.6256510023645119,0.6826453194820595,0.622549985436597,0.8062315394898061,0.471516557528327,0.4642876910136872,0.9669267785526577,0.7549583567448619,0
2021-06-16,0.8430040492159789,0.5302477585787885,0.6739261374404559,0.5265421832606327,0.16893820070063265,0.11275212906076573,0.8121820070317928,0.4625862640986845,1
2021-06-17,0.5434814760253622,0.44112525041258766,0.25124730897570763,0.32130443396243774,0.2722203889517483,0.14195403373432944,0.35532405254036564,0.23365946604830654,1
2021-06-18,0.23550873160429758,0.13080127862039215,0.39777959744435937,0.37214167520694263,0.34511194621443825,0.1362256103280803,0.8019597827803674,0.4057968810294935,2
2021-06-21,0.5926162872748494,0.6272622063472731,0.6094941231593882,0.805166356217717,0.17793631117799552,0.43890316100952226,0.9921739431484655,0.734022808129915,2
2021-06-22,0.8598791917405327,0.6444450652690938,0.6924726065818514,0.6856559820934753,0.15411254992634246,0.2788563889048931,0.8431963146328392,0.6252519064054674,0
2021-06-23,0.7582543170445475,0.5657801633049927,0.6913647892016936,0.6030873509917055,0.17377100478978394,0.15332629241008716,0.8833592168255505,0.5218848258479588,0
2021-06-24,0.6147834697463151,0.46510621213301323,0.5535389300491693,0.5798511877848656,0.21064186527510537,0.09656272067165636,0.9157532731279442,0.5439166245598216,0
2021-06-25,0.660687727264544,0.526513833550976,0.5916764109923646,0.5667291435290155,0.2097303769448305,0.07483010063696674,0.9384949381709038,0.49971342395308654,1
2021-06-28,0.5956737332228915,0.4376133571111606,0.3352211257037106,0.37305884975384834,0.26220155152777236,0.0,0.5543590620055991,0.28034461767091845,0
2021-06-29,0.4308855633936855,0.38675918774508095,0.5065153616990707,0.5082572204966526,0.21263260110238213,0.1338535267167105,0.8440893604049506,0.41024108684372135,0
2021-06-30,0.5359806353584567,0.4160723108094458,0.5089021095890093,0.6029334484955017,0.20087161440782816,0.12771262560138566,0.9366213391712355,0.5465098935641824,0
2021-07-01,0.814749980701733,0.6283210889339002,0.5650263695736675,0.5715099144438228,0.3060239576859335,0.021136729238305244,0.6145376073865114,0.34563165847913563,0
2021-07-02,0.43408942074613555,0.34912278421676923,0.4834419229116146,0.5415994221089798,0.12007602010832061,0.07433282870063584,0.85116219664292,0.5153398818968961,1
2021-07-06,0.5682397919038221,0.4131474225073348,0.34028719775168514,0.35224016829961713,0.3843198016330296,0.0024073535643858164,0.5313719975339742,0.2981951478465533,1
2021-07-07,0.39725860502801735,0.3642000858744817,0.3657003612084921,0.44213407336522514,0.22119491168947006,0.15558163144833645,0.5946911360095131,0.3814565711615955,0
2021-07-08,0.37060282247044984,0.3435140921788357,0.4863117921724572,0.520288227333587,0.18900539366279823,0.32021716803419736,0.9625678412821448,0.5955993502197328,2
2021-07-09,0.7740722111997734,0.5767444355429421,0.6455143207965889,0.6783253651021276,0.24559247045907978,0.186680552326829,0.8795411072995514,0.5701513039919456,0
2021-07-12,0.5642578209940783,0.48826526644980744,0.5158307948182934,0.5446964520108477,0.25317863803907564,0.27006623770608124,0.9315993179244001,0.6027403963204728,0
2021-07-13,0.6805637929696273,0.48320109838780845,0.570315608915238,0.5183900584068668,0.16251029784054977,0.12631805270942398,0.8723154563739264,0.47544979109222346,1
2021-07-14,0.6248130588000665,0.5097562044722819,0.381048992517568,0.39644470487014866,0.30533776352228387,0.13831750129938886,0.5296619465400907,0.25554334098295794,0
2021-07-15,0.33444389715192907,0.22615378808702713,0.450172322141059,0.48340177330401446,0.14692634127893117,0.13533276331729205,0.8925450203337287,0.4599516374742594,1
2021-07-16,0.6033903855827446,0.42461046017996457,0.3157818487107695,0.3581434016201655,0.4410347870165959,0.02042352801968076,0.45475535419909113,0.21465693842618203,1
