Date,Open_norm,High_norm,Low_norm,Close_norm,Volume_norm,High-Open_norm,Low-Open_norm,Close-Open_norm,Label_2up1down
2020-01-07,0.5873366244149177,0.35856516448029935,0.5167974134261466,0.45787458917936436,0.19213504327447462,0.002803801428556536,0.8878559869255657,0.4291140739076224,1
2020-01-08,0.5553432060141839,0.39727707244980626,0.5388998622827971,0.4301913898774361,0.1938978940956777,0.025378885451373446,0.8929270018640539,0.36610165257698146,0
2020-01-09,0.5225120577933235,0.38687341104270595,0.526879194658267,0.5214580627545025,0.23385836368120547,0.10865875300414417,0.9410920951533253,0.507747094615936,0
2020-01-10,0.6223932630579453,0.41601797374922067,0.5885062249964851,0.4550500817537084,0.17140089299749106,0.004240522068984529,0.9074979979243794,0.37436012231798593,0
2020-01-13,0.5359408821584623,0.40626153214335886,0.5584712327366678,0.5290460180090427,0.17878307833213042,0.09570877571866927,0.9896139665954796,0.5057938274399525,0
2020-01-14,0.5875004310986672,0.393232292689822,0.5459425340340771,0.45622053416606784,0.47655630836236096,0.028496067605686595,0.9435984731282553,0.4316436551504648,0
2020-01-15,0.5669577250780555,0.4127668126099172,0.5590678770230165,0.48434589486025786,0.13087452199232136,0.05571050908330699,0.9642247109789357,0.43825763974581217,0
2020-01-16,0.5829297948694998,0.411460057170433,0.5536815201518659,0.4750398065289398,0.30525240795454084,0.03993945729004068,0.9423807364147568,0.4031286853833841,0
2020-01-17,0.5458355105044247,0.3794241991537569,0.5285038901077848,0.47556123152974783,0.37522811582804744,0.04744854748208693,0.946566303716589,0.43052953022328677,0
2020-01-21,0.5559364792229244,0.3686511004952563,0.5119741272563005,0.43334799090991927,0.23853631277054743,0.005782559729824867,0.8983941557125219,0.3717124659932662,0
2020-01-22,0.5298014920692,0.3642428013276561,0.5279198644840964,0.46756123115702025,0.22227393857321245,0.02048404834299243,0.9338046532883575,0.41267250741423633,0
2020-01-23,0.5274703575595474,0.3603743013190874,0.5006058492610719,0.4656340658158362,0.2977875757058892,0.03259968704504406,0.9209901307553763,0.4546409668612156,0
2020-01-24,0.5671399832352114,0.39512165177202513,0.5584435007504092,0.46367316215659327,0.21599935122451794,0.020798049849737026,0.9399907561262806,0.426957767091179,1
2020-01-27,0.5106638289058476,0.34730291479728137,0.4754064090075241,0.39509298963358075,0.3026116512598924,0.046842245864429144,0.9121071275692904,0.38030163376242104,0
2020-01-28,0.558479948425943,0.3754328208482344,0.5546070194851194,0.48514666586153865,0.21450462789551464,0.01366332545530865,0.9411254598487994,0.4022170461578037,0
2020-01-29,0.5723575248343924,0.40722948365634176,0.5124971896335092,0.4571975634901891,0.13894313503909617,0.015200536001151422,0.861230317442697,0.35559871946686344,0
2020-01-30,0.5012145293387188,0.39465204977145907,0.5287412168529511,0.5333045687716969,0.35508002328430155,0.17048526584728974,0.9561759412450739,0.5529570023302289,1
2020-01-31,0.5412601627288783,0.2943212981783784,0.4570135738078825,0.32530142135114526,0.5562128805021136,0.0,0.8306759229312578,0.3362377759840079,1
2020-02-03,0.46335382895514016,0.283991854853377,0.45975551640003287,0.40090504601914606,0.16734543924425513,0.00644140930359471,0.86859062386638,0.3790153556814341,0
2020-02-04,0.5817248742287764,0.4484050070337191,0.526285071119479,0.4404916839528948,0.30313977893079747,0.07399704035990143,0.7972625214575251,0.2901878890917494,2
2020-02-05,0.5321754812406091,0.4870610584828868,0.6079477363556268,0.6754722284579658,0.24388875305591065,0.3547231620500947,0.9802812061168005,0.6632563542751542,0
2020-02-06,0.7191000872852007,0.4178962130972382,0.6393531657894156,0.436334055887582,0.056680184857602685,0.012566107175323197,0.8540609094476072,0.3388933726262688,0
2020-02-07,0.48171423308966455,0.314649802351669,0.5110160943993222,0.4641299123815593,0.22007838715391767,0.04024205843751226,0.9544846373418318,0.45515230352573444,1
2020-02-10,0.5173376080334148,0.32800880249406766,0.4618305781845048,0.39211866700721637,0.3845436447429844,0.006537887259192411,0.886441948230484,0.3921267280169535,0
2020-02-11,0.5837533975436544,0.43992461323811677,0.5971040304463008,0.5288871784604968,0.13520570641990992,0.05058342900367346,0.94595078304006,0.4432878557409086,0
2020-02-12,0.6268186946943091,0.4599270673753025,0.5857926881373485,0.5398019350462729,0.31521755731657713,0.030618644769651423,0.8984497251725388,0.44120935046060805,0
2020-02-13,0.5591674247294108,0.4039808375648738,0.5590678770230165,0.46845125138502375,0.22290517896027615,0.05828020898178256,0.9346050597364706,0.43470668859267025,0
2020-02-14,0.5830436175228065,0.39285680078142143,0.5400043767151121,0.4722799671635026,0.10864288490255523,0.0016162550758856643,0.8863799164592926,0.3948997125763639,0
2020-02-18,0.5125569200410555,0.35484142311945294,0.5022963877707876,0.439763419046278,0.5180167056647724,0.03944128068927019,0.9070618927637303,0.4191742493801944,0
2020-02-19,0.5745863254915425,0.4294386783182064,0.5854226585368342,0.5215640082174476,0.12172701976186173,0.08386896613178202,0.9628002211211201,0.4739070215846494,0
